id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,Comp,Group,Gls_p90,Ast_p90,npxG_p90,Sh_p90,xA_p90,KP_p90,xGChain_p90,xGBuildup_p90,npxG_per_Sh,Cluster
14395,Rayan,15,1146,5,2.6684105955064297,2,2.7789037879556417,28,14,1,0,M S,Bournemouth,5,2.6684105955064297,6.337880494073033,2.8229257110506296,EPL,midfield,0.3926701570680628,0.1570680628272251,0.2095610415319185,2.198952879581152,0.2182385173787153,1.099476439790576,0.4977393058172539,0.2216957364699447,0.0953003784109439,3
500,Alex Iwobi,29,2473,4,2.403212903998792,3,3.629966888576746,39,42,3,0,M,Fulham,4,2.403212903998792,10.424585027620196,6.602384243160486,EPL,midfield,0.1455721795390214,0.109179134654266,0.0874602350828513,1.419328750505459,0.1321055479061492,1.5285078851597251,0.3793823908151305,0.2402808661077411,0.0616208436922767,3
5553,Declan Rice,36,3111,4,3.720960887148976,5,8.159449681639671,40,63,3,0,D M S,Arsenal,4,3.720960887148976,18.490907587111,12.956868270412087,EPL,midfield,0.1157184185149469,0.1446480231436837,0.1076459273042133,1.1571841851494695,0.2360496532779075,1.8225650916104144,0.5349346457216297,0.3748370762896457,0.0930240221787244,3
8859,Mikkel Damsgaard,33,2085,4,2.974404709413648,4,6.468690361827612,30,42,0,0,M S,Brentford,4,2.974404709413648,12.347467929124832,6.4731036853045225,EPL,midfield,0.1726618705035971,0.1726618705035971,0.1283915701905172,1.2949640287769786,0.2792240443954364,1.8129496402877696,0.5329842271564676,0.2794145475671017,0.0991468236471216,3
9154,Elliot Anderson,38,3329,4,3.4442944694310427,4,4.842637189663947,44,55,8,0,M S,Nottingham Forest,3,2.6831256318837404,16.282568987458944,11.95789561793208,EPL,midfield,0.1081405827575848,0.1081405827575848,0.0725386923609302,1.1895464103334334,0.130921401943453,1.486933012916792,0.4402016247735972,0.3232834501693863,0.0609801279973577,3
11269,Jack Hinshelwood,27,1773,4,4.76202392950654,3,2.3572685150429606,37,16,0,0,D M S,Brighton,4,4.76202392950654,11.615752866491675,5.945451917126775,EPL,midfield,0.2030456852791878,0.1522842639593908,0.2417271030206365,1.8781725888324872,0.1196583002559878,0.8121827411167514,0.5896321252026231,0.3017995897018667,0.1287033494461227,3
11944,Patrick Dorgu,26,1436,4,2.987284906208515,4,3.1112868897616863,25,27,5,0,D M S,Manchester United,4,2.987284906208515,6.977159338071942,1.9963069763034584,EPL,midfield,0.2506963788300835,0.2506963788300835,0.1872253771300601,1.5668523676880224,0.194997089191192,1.692200557103064,0.4372871451437847,0.1251167324981276,0.1194913962483406,3
6456,Callum Hudson-Odoi,30,1857,3,2.9516881722956896,4,3.933808506466448,30,44,0,0,M S,Nottingham Forest,3,2.9516881722956896,11.127739728428423,5.728919830173254,EPL,midfield,0.1453957996768982,0.1938610662358643,0.1430543540692579,1.4539579967689822,0.1906530778578246,2.132471728594507,0.5393088721370802,0.2776536266642934,0.0983896057431896,3
6837,Ryan Sessegnon,27,1830,3,2.04829409904778,1,2.228433128446341,16,14,0,0,D M S,Fulham,3,2.04829409904778,8.259379532188177,5.088316984474659,EPL,midfield,0.1475409836065573,0.0491803278688524,0.1007357753630055,0.7868852459016393,0.1095950718908036,0.6885245901639344,0.4061989933863038,0.2502450975971144,0.1280183811904862,1
7166,Mathias Jensen,36,2258,3,1.5882399883121252,1,5.333177657797933,29,33,3,0,M S,Brentford,3,1.5882399883121252,10.393253115937114,7.005861360579729,EPL,midfield,0.1195748449955712,0.0398582816651904,0.0633045168060634,1.1558901682905225,0.2125712972550106,1.3153232949512843,0.4142572101126396,0.2792415954172611,0.0547668961486939,3
7208,Samuel Chukwueze,23,1052,3,2.3333342373371124,4,2.836030565202236,25,24,0,0,M S,Fulham,3,2.3333342373371124,7.104950949549675,2.852319191209972,EPL,midfield,0.2566539923954373,0.3422053231939163,0.1996198492018442,2.138783269961977,0.2426261890382141,2.0532319391634983,0.6078380089918923,0.2440197026700546,0.0933333694934845,2
7230,Emile Smith-Rowe,37,1933,3,4.261428236961365,0,1.417598308995366,36,18,1,0,M S,Fulham,3,4.261428236961365,8.591270301491022,4.14689252525568,EPL,midfield,0.1396792550439731,0.0,0.198411040520705,1.676151060527677,0.0660030252506895,0.8380755302638385,0.4000074118645587,0.1930782862250446,0.1183730065822601,1
7768,Mason Mount,23,1021,3,1.7446828484535215,0,1.3764615170657637,19,14,2,0,M S,Manchester United,3,1.7446828484535215,6.608267386443913,4.634791788645089,EPL,midfield,0.2644466209598433,0.0,0.153791827973376,1.6748285994123409,0.1213335323564336,1.2340842311459357,0.5825113269147425,0.4085516757865406,0.0918254130765011,0
8211,Amine Adli,31,1036,3,3.5744741037487984,1,1.2779199946671724,20,17,2,0,M S,Bournemouth,3,3.5744741037487984,6.13513302244246,2.169084176421165,EPL,midfield,0.2606177606177606,0.0868725868725868,0.3105238121017296,1.7374517374517373,0.1110162157529396,1.4768339768339769,0.5329748764670091,0.1884339535501012,0.1787237051874399,3
9451,Chimuanya Ugochukwu,35,2407,3,2.622456289827824,1,0.4493608232587576,22,10,1,1,M S,Burnley,3,2.622456289827824,7.266716599464416,4.90908182784915,EPL,midfield,0.1121728292480265,0.0373909430826755,0.0980561138697566,0.8226007478188617,0.0168020249660524,0.3739094308267552,0.2717093867685074,0.1835551992133043,0.1192025586285374,1
9453,Moisés Caicedo,33,2811,3,1.5309751015156507,1,2.626823216676712,27,18,11,1,M S,Chelsea,3,1.5309751015156507,17.209235347807407,15.360051840543749,EPL,midfield,0.096051227321238,0.032017075773746,0.049017345832945,0.8644610458911419,0.0841031979725735,0.576307363927428,0.5509893921389779,0.4917839436673558,0.0567027815376166,0
11385,Yasin Ayari,29,1918,3,2.1179441660642624,3,1.4007999636232853,41,15,1,0,M S,Brighton,3,2.1179441660642624,7.900783270597458,5.476744862273336,EPL,midfield,0.140771637122002,0.140771637122002,0.0993821558632865,1.923879040667362,0.0657309680532302,0.7038581856100105,0.3707353985160434,0.2569901134539105,0.0516571747820551,1
12149,Alex Scott,37,2915,3,3.500135133042932,1,2.891912166960537,44,26,5,0,M S,Bournemouth,3,3.500135133042932,15.246188033372164,10.991569228470324,EPL,midfield,0.0926243567753001,0.0308747855917667,0.1080659217749104,1.3584905660377358,0.089287168105128,0.8027444253859348,0.4707227866221251,0.339362343246082,0.0795485257509757,1
12759,Yankuba Minteh,34,2410,3,4.752463513985276,4,5.841520894318819,41,44,3,0,M S,Brighton,3,4.752463513985276,16.411175997927785,8.573732296004891,EPL,midfield,0.1120331950207468,0.1493775933609958,0.1774778905637655,1.5311203319502074,0.2181480831903293,1.6431535269709543,0.6128654936985479,0.320180874124664,0.1159137442435433,3
12948,Mateus Fernandes,36,3044,3,1.821642781607807,4,3.336049569770694,28,37,6,0,M S,West Ham,3,1.821642781607807,10.3192302826792,6.989333409816027,EPL,midfield,0.0886990801576872,0.1182654402102496,0.0538593463681677,0.8278580814717477,0.0986348427330362,1.0939553219448097,0.3051020780029986,0.2066491481220244,0.0650586707717073,1
13484,Mateus Mané,27,1784,3,1.9724454693496227,1,3.281726311892271,41,30,0,0,M S,Wolverhampton Wanderers,3,1.9724454693496227,5.257462016772479,2.4831578764133155,EPL,midfield,0.1513452914798206,0.0504484304932735,0.0995067781622567,2.0683856502242155,0.1655579417434441,1.5134529147982063,0.2652307071241721,0.1252714175320619,0.0481084260816981,3
